# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:alpha
0	0.0000000000000000e+00	0	0	32	32	24	0.0000000000000000e+00	0.0000000000000000e+00	-6.4000000000000000e+01	9.8459857121084082e-01
0	0.0000000000000000e+00	0	0	32	32	25	0.0000000000000000e+00	0.0000000000000000e+00	-5.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	26	0.0000000000000000e+00	0.0000000000000000e+00	-4.8000000000000000e+01	9.7958632686933855e-01
0	0.0000000000000000e+00	0	0	32	32	27	0.0000000000000000e+00	0.0000000000000000e+00	-4.0000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	28	0.0000000000000000e+00	0.0000000000000000e+00	-3.2000000000000000e+01	9.6978597566059477e-01
0	0.0000000000000000e+00	0	0	32	32	29	0.0000000000000000e+00	0.0000000000000000e+00	-2.4000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	30	0.0000000000000000e+00	0.0000000000000000e+00	-1.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	31	0.0000000000000000e+00	0.0000000000000000e+00	-8.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	32	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	33	0.0000000000000000e+00	0.0000000000000000e+00	8.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	34	0.0000000000000000e+00	0.0000000000000000e+00	1.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	35	0.0000000000000000e+00	0.0000000000000000e+00	2.4000000000000000e+01	9.6031634708049118e-01
0	0.0000000000000000e+00	0	0	32	32	36	0.0000000000000000e+00	0.0000000000000000e+00	3.2000000000000000e+01	9.6978597566059477e-01
0	0.0000000000000000e+00	0	0	32	32	37	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e+01	9.7562868195852082e-01
0	0.0000000000000000e+00	0	0	32	32	38	0.0000000000000000e+00	0.0000000000000000e+00	4.8000000000000000e+01	9.7958632686933855e-01
0	0.0000000000000000e+00	0	0	32	32	39	0.0000000000000000e+00	0.0000000000000000e+00	5.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	40	0.0000000000000000e+00	0.0000000000000000e+00	6.4000000000000000e+01	9.8459857121084082e-01
0	0.0000000000000000e+00	0	0	32	32	41	0.0000000000000000e+00	0.0000000000000000e+00	7.2000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	42	0.0000000000000000e+00	0.0000000000000000e+00	8.0000000000000000e+01	9.8763811070006780e-01
0	0.0000000000000000e+00	0	0	32	32	43	0.0000000000000000e+00	0.0000000000000000e+00	8.8000000000000000e+01	9.8874898480555107e-01
0	0.0000000000000000e+00	0	0	32	32	44	0.0000000000000000e+00	0.0000000000000000e+00	9.6000000000000000e+01	9.8967689418196203e-01
0	0.0000000000000000e+00	0	0	32	32	45	0.0000000000000000e+00	0.0000000000000000e+00	1.0400000000000000e+02	9.9046355821969001e-01
0	0.0000000000000000e+00	0	0	32	32	46	0.0000000000000000e+00	0.0000000000000000e+00	1.1200000000000000e+02	9.9113891910487628e-01
0	0.0000000000000000e+00	0	0	32	32	47	0.0000000000000000e+00	0.0000000000000000e+00	1.2000000000000000e+02	9.9172502065973744e-01
0	0.0000000000000000e+00	0	0	32	32	48	0.0000000000000000e+00	0.0000000000000000e+00	1.2800000000000000e+02	9.9223844989555410e-01
0	0.0000000000000000e+00	0	0	32	32	49	0.0000000000000000e+00	0.0000000000000000e+00	1.3600000000000000e+02	9.9269192613251311e-01
0	0.0000000000000000e+00	0	0	32	32	50	0.0000000000000000e+00	0.0000000000000000e+00	1.4400000000000000e+02	9.9309536563404133e-01
0	0.0000000000000000e+00	0	0	32	32	51	0.0000000000000000e+00	0.0000000000000000e+00	1.5200000000000000e+02	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	52	0.0000000000000000e+00	0.0000000000000000e+00	1.6000000000000000e+02	9.9378195548790738e-01
0	0.0000000000000000e+00	0	0	32	32	53	0.0000000000000000e+00	0.0000000000000000e+00	1.6800000000000000e+02	9.9407649032400591e-01
0	0.0000000000000000e+00	0	0	32	32	54	0.0000000000000000e+00	0.0000000000000000e+00	1.7600000000000000e+02	9.9434439410248077e-01
0	0.0000000000000000e+00	0	0	32	32	55	0.0000000000000000e+00	0.0000000000000000e+00	1.8400000000000000e+02	9.9458912128342891e-01
0	0.0000000000000000e+00	0	0	32	32	56	0.0000000000000000e+00	0.0000000000000000e+00	1.9200000000000000e+02	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	57	0.0000000000000000e+00	0.0000000000000000e+00	2.0000000000000000e+02	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	58	0.0000000000000000e+00	0.0000000000000000e+00	2.0800000000000000e+02	9.9521085704686352e-01
0	0.0000000000000000e+00	0	0	32	32	59	0.0000000000000000e+00	0.0000000000000000e+00	2.1600000000000000e+02	9.9538752985533074e-01
0	0.0000000000000000e+00	0	0	32	32	60	0.0000000000000000e+00	0.0000000000000000e+00	2.2400000000000000e+02	9.9555163430187710e-01
0	0.0000000000000000e+00	0	0	32	32	61	0.0000000000000000e+00	0.0000000000000000e+00	2.3200000000000000e+02	0.0000000000000000e+00
0	0.0000000000000000e+00	0	0	32	32	62	0.0000000000000000e+00	0.0000000000000000e+00	2.4000000000000000e+02	9.9584714543239883e-01
0	0.0000000000000000e+00	0	0	32	32	63	0.0000000000000000e+00	0.0000000000000000e+00	2.4800000000000000e+02	9.9598065359394861e-01
0	0.0000000000000000e+00	0	0	32	32	64	0.0000000000000000e+00	0.0000000000000000e+00	2.5600000000000000e+02	9.9610584641597288e-01
0	0.0000000000000000e+00	0	0	32	32	65	0.0000000000000000e+00	0.0000000000000000e+00	2.6400000000000000e+02	9.9610584641597288e-01
0	0.0000000000000000e+00	0	0	32	32	66	0.0000000000000000e+00	0.0000000000000000e+00	2.7200000000000000e+02	9.9610584641597288e-01
0	0.0000000000000000e+00	0	0	32	32	67	0.0000000000000000e+00	0.0000000000000000e+00	2.8000000000000000e+02	9.9610584641597288e-01
0	0.0000000000000000e+00	0	1	64	64	29	0.0000000000000000e+00	0.0000000000000000e+00	-1.4000000000000000e+02	5.0814222830597344e-01
0	0.0000000000000000e+00	0	1	64	64	30	0.0000000000000000e+00	0.0000000000000000e+00	-1.3600000000000000e+02	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	31	0.0000000000000000e+00	0.0000000000000000e+00	-1.3200000000000000e+02	-1.7057313695610724e-01
0	0.0000000000000000e+00	0	1	64	64	32	0.0000000000000000e+00	0.0000000000000000e+00	-1.2800000000000000e+02	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	33	0.0000000000000000e+00	0.0000000000000000e+00	-1.2400000000000000e+02	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	34	0.0000000000000000e+00	0.0000000000000000e+00	-1.2000000000000000e+02	9.9172502065973744e-01
0	0.0000000000000000e+00	0	1	64	64	35	0.0000000000000000e+00	0.0000000000000000e+00	-1.1600000000000000e+02	9.9144198450996157e-01
0	0.0000000000000000e+00	0	1	64	64	36	0.0000000000000000e+00	0.0000000000000000e+00	-1.1200000000000000e+02	9.9113891910487628e-01
0	0.0000000000000000e+00	0	1	64	64	37	0.0000000000000000e+00	0.0000000000000000e+00	-1.0800000000000000e+02	9.9081362253726835e-01
0	0.0000000000000000e+00	0	1	64	64	38	0.0000000000000000e+00	0.0000000000000000e+00	-1.0400000000000000e+02	9.9046355821969001e-01
0	0.0000000000000000e+00	0	1	64	64	39	0.0000000000000000e+00	0.0000000000000000e+00	-1.0000000000000000e+02	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	40	0.0000000000000000e+00	0.0000000000000000e+00	-9.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	41	0.0000000000000000e+00	0.0000000000000000e+00	-9.2000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	42	0.0000000000000000e+00	0.0000000000000000e+00	-8.8000000000000000e+01	9.8874898480555107e-01
0	0.0000000000000000e+00	0	1	64	64	43	0.0000000000000000e+00	0.0000000000000000e+00	-8.4000000000000000e+01	9.8821963652924916e-01
0	0.0000000000000000e+00	0	1	64	64	44	0.0000000000000000e+00	0.0000000000000000e+00	-8.0000000000000000e+01	9.8763811070006780e-01
0	0.0000000000000000e+00	0	1	64	64	45	0.0000000000000000e+00	0.0000000000000000e+00	-7.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	46	0.0000000000000000e+00	0.0000000000000000e+00	-7.2000000000000000e+01	9.8628436689604215e-01
0	0.0000000000000000e+00	0	1	64	64	47	0.0000000000000000e+00	0.0000000000000000e+00	-6.8000000000000000e+01	9.8549015290769482e-01
0	0.0000000000000000e+00	0	1	64	64	48	0.0000000000000000e+00	0.0000000000000000e+00	-6.4000000000000000e+01	9.8459857121084082e-01
0	0.0000000000000000e+00	0	1	64	64	49	0.0000000000000000e+00	0.0000000000000000e+00	-6.0000000000000000e+01	9.8359060479227123e-01
0	0.0000000000000000e+00	0	1	64	64	50	0.0000000000000000e+00	0.0000000000000000e+00	-5.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	51	0.0000000000000000e+00	0.0000000000000000e+00	-5.2000000000000000e+01	9.8112109130707625e-01
0	0.0000000000000000e+00	0	1	64	64	52	0.0000000000000000e+00	0.0000000000000000e+00	-4.8000000000000000e+01	9.7958632686933855e-01
0	0.0000000000000000e+00	0	1	64	64	53	0.0000000000000000e+00	0.0000000000000000e+00	-4.4000000000000000e+01	9.7778142823912617e-01
0	0.0000000000000000e+00	0	1	64	64	54	0.0000000000000000e+00	0.0000000000000000e+00	-4.0000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	55	0.0000000000000000e+00	0.0000000000000000e+00	-3.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	56	0.0000000000000000e+00	0.0000000000000000e+00	-3.2000000000000000e+01	9.6978597566059477e-01
0	0.0000000000000000e+00	0	1	64	64	57	0.0000000000000000e+00	0.0000000000000000e+00	-2.8000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	58	0.0000000000000000e+00	0.0000000000000000e+00	-2.4000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	59	0.0000000000000000e+00	0.0000000000000000e+00	-2.0000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	60	0.0000000000000000e+00	0.0000000000000000e+00	-1.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	61	0.0000000000000000e+00	0.0000000000000000e+00	-1.2000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	62	0.0000000000000000e+00	0.0000000000000000e+00	-8.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	63	0.0000000000000000e+00	0.0000000000000000e+00	-4.0000000000000000e+00	8.3345572906575327e-01
0	0.0000000000000000e+00	0	1	64	64	64	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	65	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	66	0.0000000000000000e+00	0.0000000000000000e+00	8.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	67	0.0000000000000000e+00	0.0000000000000000e+00	1.2000000000000000e+01	9.2599225694896847e-01
0	0.0000000000000000e+00	0	1	64	64	68	0.0000000000000000e+00	0.0000000000000000e+00	1.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	69	0.0000000000000000e+00	0.0000000000000000e+00	2.0000000000000000e+01	9.5299453133072576e-01
0	0.0000000000000000e+00	0	1	64	64	70	0.0000000000000000e+00	0.0000000000000000e+00	2.4000000000000000e+01	9.6031634708049118e-01
0	0.0000000000000000e+00	0	1	64	64	71	0.0000000000000000e+00	0.0000000000000000e+00	2.8000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	72	0.0000000000000000e+00	0.0000000000000000e+00	3.2000000000000000e+01	9.6978597566059477e-01
0	0.0000000000000000e+00	0	1	64	64	73	0.0000000000000000e+00	0.0000000000000000e+00	3.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	74	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e+01	9.7562868195852082e-01
0	0.0000000000000000e+00	0	1	64	64	75	0.0000000000000000e+00	0.0000000000000000e+00	4.4000000000000000e+01	9.7778142823912617e-01
0	0.0000000000000000e+00	0	1	64	64	76	0.0000000000000000e+00	0.0000000000000000e+00	4.8000000000000000e+01	9.7958632686933855e-01
0	0.0000000000000000e+00	0	1	64	64	77	0.0000000000000000e+00	0.0000000000000000e+00	5.2000000000000000e+01	9.8112109130707625e-01
0	0.0000000000000000e+00	0	1	64	64	78	0.0000000000000000e+00	0.0000000000000000e+00	5.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	79	0.0000000000000000e+00	0.0000000000000000e+00	6.0000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	80	0.0000000000000000e+00	0.0000000000000000e+00	6.4000000000000000e+01	9.8459857121084082e-01
0	0.0000000000000000e+00	0	1	64	64	81	0.0000000000000000e+00	0.0000000000000000e+00	6.8000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	82	0.0000000000000000e+00	0.0000000000000000e+00	7.2000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	1	64	64	83	0.0000000000000000e+00	0.0000000000000000e+00	7.6000000000000000e+01	9.8699630840770558e-01
0	0.0000000000000000e+00	0	1	64	64	84	0.0000000000000000e+00	0.0000000000000000e+00	8.0000000000000000e+01	9.8763811070006780e-01
0	0.0000000000000000e+00	0	1	64	64	85	0.0000000000000000e+00	0.0000000000000000e+00	8.4000000000000000e+01	9.8821963652924916e-01
0	0.0000000000000000e+00	0	1	64	64	86	0.0000000000000000e+00	0.0000000000000000e+00	8.8000000000000000e+01	9.8874898480555107e-01
0	0.0000000000000000e+00	0	1	64	64	87	0.0000000000000000e+00	0.0000000000000000e+00	9.2000000000000000e+01	9.8923286753784168e-01
0	0.0000000000000000e+00	0	1	64	64	88	0.0000000000000000e+00	0.0000000000000000e+00	9.6000000000000000e+01	9.8967689418196203e-01
0	0.0000000000000000e+00	0	1	64	64	89	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+02	9.9008578885962373e-01
0	0.0000000000000000e+00	0	1	64	64	90	0.0000000000000000e+00	0.0000000000000000e+00	1.0400000000000000e+02	9.9046355821969001e-01
0	0.0000000000000000e+00	0	1	64	64	91	0.0000000000000000e+00	0.0000000000000000e+00	1.0800000000000000e+02	9.9081362253726835e-01
0	0.0000000000000000e+00	0	1	64	64	92	0.0000000000000000e+00	0.0000000000000000e+00	1.1200000000000000e+02	9.9113891910487628e-01
0	0.0000000000000000e+00	0	1	64	64	93	0.0000000000000000e+00	0.0000000000000000e+00	1.1600000000000000e+02	9.9144198450996157e-01
0	0.0000000000000000e+00	0	1	64	64	94	0.0000000000000000e+00	0.0000000000000000e+00	1.2000000000000000e+02	9.9172502065973744e-01
0	0.0000000000000000e+00	0	1	64	64	95	0.0000000000000000e+00	0.0000000000000000e+00	1.2400000000000000e+02	9.9198994817689357e-01
0	0.0000000000000000e+00	0	1	64	64	96	0.0000000000000000e+00	0.0000000000000000e+00	1.2800000000000000e+02	9.9223844989555410e-01
0	0.0000000000000000e+00	0	1	64	64	97	0.0000000000000000e+00	0.0000000000000000e+00	1.3200000000000000e+02	9.8082993556320408e-01
0	0.0000000000000000e+00	0	1	64	64	98	0.0000000000000000e+00	0.0000000000000000e+00	1.3600000000000000e+02	9.9269192613251311e-01
0	0.0000000000000000e+00	0	1	64	64	99	0.0000000000000000e+00	0.0000000000000000e+00	1.4000000000000000e+02	1.0899166150235828e+00
0	0.0000000000000000e+00	0	2	128	128	93	0.0000000000000000e+00	0.0000000000000000e+00	-7.0000000000000000e+01	1.0822847649873693e+00
0	0.0000000000000000e+00	0	2	128	128	94	0.0000000000000000e+00	0.0000000000000000e+00	-6.8000000000000000e+01	9.8549015290769482e-01
0	0.0000000000000000e+00	0	2	128	128	95	0.0000000000000000e+00	0.0000000000000000e+00	-6.6000000000000000e+01	9.6197825908426760e-01
0	0.0000000000000000e+00	0	2	128	128	96	0.0000000000000000e+00	0.0000000000000000e+00	-6.4000000000000000e+01	9.8459857121084082e-01
0	0.0000000000000000e+00	0	2	128	128	97	0.0000000000000000e+00	0.0000000000000000e+00	-6.2000000000000000e+01	9.8411051148873807e-01
0	0.0000000000000000e+00	0	2	128	128	98	0.0000000000000000e+00	0.0000000000000000e+00	-6.0000000000000000e+01	9.8359060479227123e-01
0	0.0000000000000000e+00	0	2	128	128	99	0.0000000000000000e+00	0.0000000000000000e+00	-5.8000000000000000e+01	9.8303563917609693e-01
0	0.0000000000000000e+00	0	2	128	128	100	0.0000000000000000e+00	0.0000000000000000e+00	-5.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	101	0.0000000000000000e+00	0.0000000000000000e+00	-5.4000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	102	0.0000000000000000e+00	0.0000000000000000e+00	-5.2000000000000000e+01	9.8112109130707625e-01
0	0.0000000000000000e+00	0	2	128	128	103	0.0000000000000000e+00	0.0000000000000000e+00	-5.0000000000000000e+01	9.8038355439787417e-01
0	0.0000000000000000e+00	0	2	128	128	104	0.0000000000000000e+00	0.0000000000000000e+00	-4.8000000000000000e+01	9.7958632686933855e-01
0	0.0000000000000000e+00	0	2	128	128	105	0.0000000000000000e+00	0.0000000000000000e+00	-4.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	106	0.0000000000000000e+00	0.0000000000000000e+00	-4.4000000000000000e+01	9.7778142823912617e-01
0	0.0000000000000000e+00	0	2	128	128	107	0.0000000000000000e+00	0.0000000000000000e+00	-4.2000000000000000e+01	9.7675449837961714e-01
0	0.0000000000000000e+00	0	2	128	128	108	0.0000000000000000e+00	0.0000000000000000e+00	-4.0000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	109	0.0000000000000000e+00	0.0000000000000000e+00	-3.8000000000000000e+01	9.7438907367184202e-01
0	0.0000000000000000e+00	0	2	128	128	110	0.0000000000000000e+00	0.0000000000000000e+00	-3.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	111	0.0000000000000000e+00	0.0000000000000000e+00	-3.4000000000000000e+01	9.7149233363608922e-01
0	0.0000000000000000e+00	0	2	128	128	112	0.0000000000000000e+00	0.0000000000000000e+00	-3.2000000000000000e+01	9.6978597566059477e-01
0	0.0000000000000000e+00	0	2	128	128	113	0.0000000000000000e+00	0.0000000000000000e+00	-3.0000000000000000e+01	9.6786461859679584e-01
0	0.0000000000000000e+00	0	2	128	128	114	0.0000000000000000e+00	0.0000000000000000e+00	-2.8000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	115	0.0000000000000000e+00	0.0000000000000000e+00	-2.6000000000000000e+01	9.6319315918458526e-01
0	0.0000000000000000e+00	0	2	128	128	116	0.0000000000000000e+00	0.0000000000000000e+00	-2.4000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	117	0.0000000000000000e+00	0.0000000000000000e+00	-2.2000000000000000e+01	9.5695978277559424e-01
0	0.0000000000000000e+00	0	2	128	128	118	0.0000000000000000e+00	0.0000000000000000e+00	-2.0000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	119	0.0000000000000000e+00	0.0000000000000000e+00	-1.8000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	120	0.0000000000000000e+00	0.0000000000000000e+00	-1.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	121	0.0000000000000000e+00	0.0000000000000000e+00	-1.4000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	122	0.0000000000000000e+00	0.0000000000000000e+00	-1.2000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	123	0.0000000000000000e+00	0.0000000000000000e+00	-1.0000000000000000e+01	9.1378877681970816e-01
0	0.0000000000000000e+00	0	2	128	128	124	0.0000000000000000e+00	0.0000000000000000e+00	-8.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	125	0.0000000000000000e+00	0.0000000000000000e+00	-6.0000000000000000e+00	8.7224528160489312e-01
0	0.0000000000000000e+00	0	2	128	128	126	0.0000000000000000e+00	0.0000000000000000e+00	-4.0000000000000000e+00	8.3345572906575327e-01
0	0.0000000000000000e+00	0	2	128	128	127	0.0000000000000000e+00	0.0000000000000000e+00	-2.0000000000000000e+00	7.7185627523447398e-01
0	0.0000000000000000e+00	0	2	128	128	128	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	129	0.0000000000000000e+00	0.0000000000000000e+00	2.0000000000000000e+00	7.7185627523447398e-01
0	0.0000000000000000e+00	0	2	128	128	130	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	131	0.0000000000000000e+00	0.0000000000000000e+00	6.0000000000000000e+00	8.7224528160489312e-01
0	0.0000000000000000e+00	0	2	128	128	132	0.0000000000000000e+00	0.0000000000000000e+00	8.0000000000000000e+00	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	133	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+01	9.1378877681970816e-01
0	0.0000000000000000e+00	0	2	128	128	134	0.0000000000000000e+00	0.0000000000000000e+00	1.2000000000000000e+01	9.2599225694896847e-01
0	0.0000000000000000e+00	0	2	128	128	135	0.0000000000000000e+00	0.0000000000000000e+00	1.4000000000000000e+01	9.3522393884350319e-01
0	0.0000000000000000e+00	0	2	128	128	136	0.0000000000000000e+00	0.0000000000000000e+00	1.6000000000000000e+01	0.0000000000000000e+00
0	0.0000000000000000e+00	0	2	128	128	137	0.0000000000000000e+00	0.0000000000000000e+00	1.8000000000000000e+01	9.4824149057801466e-01
0	0.0000000000000000e+00	0	2	128	128	138	0.0000000000000000e+00	0.0000000000000000e+00	2.0000000000000000e+01	9.5299453133072576e-01
0	0.0000000000000000e+00	0	2	128	128	139	0.0000000000000000e+00	0.0000000000000000e+00	2.2000000000000000e+01	9.5695978277559424e-01
0	0.0000000000000000e+00	0	2	128	128	140	0.0000000000000000e+00	0.0000000000000000e+00	2.4000000000000000e+01	9.6031634708049118e-01
0	0.0000000000000000e+00	0	2	128	128	141	0.0000000000000000e+00	0.0000000000000000e+00	2.6000000000000000e+01	9.6319315918458526e-01
