# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:alpha
8	1.5625000000000000e-02	0	0	32	10	32	0.0000000000000000e+00	-1.7600000000000000e+02	0.0000000000000000e+00	9.9434439410253983e-01
8	1.5625000000000000e-02	0	0	32	11	32	0.0000000000000000e+00	-1.6800000000000000e+02	0.0000000000000000e+00	9.9407649032406453e-01
8	1.5625000000000000e-02	0	0	32	12	32	0.0000000000000000e+00	-1.6000000000000000e+02	0.0000000000000000e+00	9.9378195548795978e-01
8	1.5625000000000000e-02	0	0	32	13	32	0.0000000000000000e+00	-1.5200000000000000e+02	0.0000000000000000e+00	9.9345661308883382e-01
8	1.5625000000000000e-02	0	0	32	14	32	0.0000000000000000e+00	-1.4400000000000000e+02	0.0000000000000000e+00	9.9309536563404233e-01
8	1.5625000000000000e-02	0	0	32	15	32	0.0000000000000000e+00	-1.3600000000000000e+02	0.0000000000000000e+00	9.9269192613244461e-01
8	1.5625000000000000e-02	0	0	32	16	32	0.0000000000000000e+00	-1.2800000000000000e+02	0.0000000000000000e+00	9.9223844989576282e-01
8	1.5625000000000000e-02	0	0	32	17	32	0.0000000000000000e+00	-1.2000000000000000e+02	0.0000000000000000e+00	9.9172502066026091e-01
8	1.5625000000000000e-02	0	0	32	18	32	0.0000000000000000e+00	-1.1200000000000000e+02	0.0000000000000000e+00	9.9113891910557106e-01
8	1.5625000000000000e-02	0	0	32	19	32	0.0000000000000000e+00	-1.0400000000000000e+02	0.0000000000000000e+00	9.9046355822060606e-01
8	1.5625000000000000e-02	0	0	32	20	32	0.0000000000000000e+00	-9.6000000000000000e+01	0.0000000000000000e+00	9.8967689418318949e-01
8	1.5625000000000000e-02	0	0	32	21	32	0.0000000000000000e+00	-8.8000000000000000e+01	0.0000000000000000e+00	9.8874898480722384e-01
8	1.5625000000000000e-02	0	0	32	22	32	0.0000000000000000e+00	-8.0000000000000000e+01	0.0000000000000000e+00	9.8763811070238161e-01
8	1.5625000000000000e-02	0	0	32	23	32	0.0000000000000000e+00	-7.2000000000000000e+01	0.0000000000000000e+00	9.8628436689926580e-01
8	1.5625000000000000e-02	0	0	32	24	32	0.0000000000000000e+00	-6.4000000000000000e+01	0.0000000000000000e+00	9.8459857121655148e-01
8	1.5625000000000000e-02	0	0	32	25	32	0.0000000000000000e+00	-5.6000000000000000e+01	0.0000000000000000e+00	9.8244195724035821e-01
8	1.5625000000000000e-02	0	0	32	26	32	0.0000000000000000e+00	-4.8000000000000000e+01	0.0000000000000000e+00	9.7958632688908243e-01
8	1.5625000000000000e-02	0	0	32	27	32	0.0000000000000000e+00	-4.0000000000000000e+01	0.0000000000000000e+00	9.7562868199759556e-01
8	1.5625000000000000e-02	0	0	32	28	32	0.0000000000000000e+00	-3.2000000000000000e+01	0.0000000000000000e+00	9.6978597575104653e-01
8	1.5625000000000000e-02	0	0	32	29	32	0.0000000000000000e+00	-2.4000000000000000e+01	0.0000000000000000e+00	9.6031634734983140e-01
8	1.5625000000000000e-02	0	0	32	30	32	0.0000000000000000e+00	-1.6000000000000000e+01	0.0000000000000000e+00	9.4244449156937204e-01
8	1.5625000000000000e-02	0	0	32	31	32	0.0000000000000000e+00	-8.0000000000000000e+00	0.0000000000000000e+00	8.9693232085654129e-01
8	1.5625000000000000e-02	0	0	32	32	32	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	7.2174843015708467e-01
8	1.5625000000000000e-02	0	0	32	33	32	0.0000000000000000e+00	8.0000000000000000e+00	0.0000000000000000e+00	8.9693232085654129e-01
8	1.5625000000000000e-02	0	0	32	34	32	0.0000000000000000e+00	1.6000000000000000e+01	0.0000000000000000e+00	9.4244449156937204e-01
8	1.5625000000000000e-02	0	0	32	35	32	0.0000000000000000e+00	2.4000000000000000e+01	0.0000000000000000e+00	9.6031634734983140e-01
8	1.5625000000000000e-02	0	0	32	36	32	0.0000000000000000e+00	3.2000000000000000e+01	0.0000000000000000e+00	9.6978597575104653e-01
8	1.5625000000000000e-02	0	0	32	37	32	0.0000000000000000e+00	4.0000000000000000e+01	0.0000000000000000e+00	9.7562868199759556e-01
8	1.5625000000000000e-02	0	0	32	38	32	0.0000000000000000e+00	4.8000000000000000e+01	0.0000000000000000e+00	9.7958632688908243e-01
8	1.5625000000000000e-02	0	0	32	39	32	0.0000000000000000e+00	5.6000000000000000e+01	0.0000000000000000e+00	9.8244195724035821e-01
8	1.5625000000000000e-02	0	0	32	40	32	0.0000000000000000e+00	6.4000000000000000e+01	0.0000000000000000e+00	9.8459857121655148e-01
8	1.5625000000000000e-02	0	0	32	41	32	0.0000000000000000e+00	7.2000000000000000e+01	0.0000000000000000e+00	9.8628436689926580e-01
8	1.5625000000000000e-02	0	0	32	42	32	0.0000000000000000e+00	8.0000000000000000e+01	0.0000000000000000e+00	9.8763811070238161e-01
8	1.5625000000000000e-02	0	0	32	43	32	0.0000000000000000e+00	8.8000000000000000e+01	0.0000000000000000e+00	9.8874898480722384e-01
8	1.5625000000000000e-02	0	0	32	44	32	0.0000000000000000e+00	9.6000000000000000e+01	0.0000000000000000e+00	9.8967689418318949e-01
8	1.5625000000000000e-02	0	0	32	45	32	0.0000000000000000e+00	1.0400000000000000e+02	0.0000000000000000e+00	9.9046355822060606e-01
8	1.5625000000000000e-02	0	0	32	46	32	0.0000000000000000e+00	1.1200000000000000e+02	0.0000000000000000e+00	9.9113891910557106e-01
8	1.5625000000000000e-02	0	0	32	47	32	0.0000000000000000e+00	1.2000000000000000e+02	0.0000000000000000e+00	9.9172502066026091e-01
8	1.5625000000000000e-02	0	0	32	48	32	0.0000000000000000e+00	1.2800000000000000e+02	0.0000000000000000e+00	9.9223844989576282e-01
8	1.5625000000000000e-02	0	0	32	49	32	0.0000000000000000e+00	1.3600000000000000e+02	0.0000000000000000e+00	9.9269192613244461e-01
8	1.5625000000000000e-02	0	0	32	50	32	0.0000000000000000e+00	1.4400000000000000e+02	0.0000000000000000e+00	9.9309536563404233e-01
8	1.5625000000000000e-02	0	0	32	51	32	0.0000000000000000e+00	1.5200000000000000e+02	0.0000000000000000e+00	9.9345661308883382e-01
8	1.5625000000000000e-02	0	0	32	52	32	0.0000000000000000e+00	1.6000000000000000e+02	0.0000000000000000e+00	9.9378195548795978e-01
8	1.5625000000000000e-02	0	0	32	53	32	0.0000000000000000e+00	1.6800000000000000e+02	0.0000000000000000e+00	9.9407649032406453e-01
8	1.5625000000000000e-02	0	0	32	54	32	0.0000000000000000e+00	1.7600000000000000e+02	0.0000000000000000e+00	9.9434439410253983e-01
8	1.5625000000000000e-02	0	0	32	55	32	0.0000000000000000e+00	1.8400000000000000e+02	0.0000000000000000e+00	9.9458912128348542e-01
8	1.5625000000000000e-02	0	0	32	56	32	0.0000000000000000e+00	1.9200000000000000e+02	0.0000000000000000e+00	9.9481355380666925e-01
8	1.5625000000000000e-02	0	0	32	57	32	0.0000000000000000e+00	2.0000000000000000e+02	0.0000000000000000e+00	9.9502011494720555e-01
8	1.5625000000000000e-02	0	0	32	58	32	0.0000000000000000e+00	2.0800000000000000e+02	0.0000000000000000e+00	9.9521085704690704e-01
8	1.5625000000000000e-02	0	0	32	59	32	0.0000000000000000e+00	2.1600000000000000e+02	0.0000000000000000e+00	9.9538752985536927e-01
8	1.5625000000000000e-02	0	0	32	60	32	0.0000000000000000e+00	2.2400000000000000e+02	0.0000000000000000e+00	9.9555163430192550e-01
8	1.5625000000000000e-02	0	0	32	61	32	0.0000000000000000e+00	2.3200000000000000e+02	0.0000000000000000e+00	9.9570446519678202e-01
8	1.5625000000000000e-02	0	0	32	62	32	0.0000000000000000e+00	2.4000000000000000e+02	0.0000000000000000e+00	9.9584714489410975e-01
8	1.5625000000000000e-02	0	0	32	63	32	0.0000000000000000e+00	2.4800000000000000e+02	0.0000000000000000e+00	9.9598065581613859e-01
8	1.5625000000000000e-02	0	0	32	64	32	0.0000000000000000e+00	2.5600000000000000e+02	0.0000000000000000e+00	9.9610584256839507e-01
8	1.5625000000000000e-02	0	0	32	65	32	0.0000000000000000e+00	2.6400000000000000e+02	0.0000000000000000e+00	9.9610584256839507e-01
8	1.5625000000000000e-02	0	0	32	66	32	0.0000000000000000e+00	2.7200000000000000e+02	0.0000000000000000e+00	9.9610584256839507e-01
8	1.5625000000000000e-02	0	0	32	67	32	0.0000000000000000e+00	2.8000000000000000e+02	0.0000000000000000e+00	9.9610584256839507e-01
8	1.5625000000000000e-02	0	1	64	29	64	0.0000000000000000e+00	-1.4000000000000000e+02	0.0000000000000000e+00	9.9289936765157338e-01
8	1.5625000000000000e-02	0	1	64	30	64	0.0000000000000000e+00	-1.3600000000000000e+02	0.0000000000000000e+00	9.9269192613244461e-01
8	1.5625000000000000e-02	0	1	64	31	64	0.0000000000000000e+00	-1.3200000000000000e+02	0.0000000000000000e+00	9.9247200524787793e-01
8	1.5625000000000000e-02	0	1	64	32	64	0.0000000000000000e+00	-1.2800000000000000e+02	0.0000000000000000e+00	9.9223844989576282e-01
8	1.5625000000000000e-02	0	1	64	33	64	0.0000000000000000e+00	-1.2400000000000000e+02	0.0000000000000000e+00	9.9198994817743835e-01
8	1.5625000000000000e-02	0	1	64	34	64	0.0000000000000000e+00	-1.2000000000000000e+02	0.0000000000000000e+00	9.9172502066026091e-01
8	1.5625000000000000e-02	0	1	64	35	64	0.0000000000000000e+00	-1.1600000000000000e+02	0.0000000000000000e+00	9.9144198451057042e-01
8	1.5625000000000000e-02	0	1	64	36	64	0.0000000000000000e+00	-1.1200000000000000e+02	0.0000000000000000e+00	9.9113891910557106e-01
8	1.5625000000000000e-02	0	1	64	37	64	0.0000000000000000e+00	-1.0800000000000000e+02	0.0000000000000000e+00	9.9081362253806415e-01
8	1.5625000000000000e-02	0	1	64	38	64	0.0000000000000000e+00	-1.0400000000000000e+02	0.0000000000000000e+00	9.9046355822060606e-01
8	1.5625000000000000e-02	0	1	64	39	64	0.0000000000000000e+00	-1.0000000000000000e+02	0.0000000000000000e+00	9.9008578886068166e-01
8	1.5625000000000000e-02	0	1	64	40	64	0.0000000000000000e+00	-9.6000000000000000e+01	0.0000000000000000e+00	9.8967689418318949e-01
8	1.5625000000000000e-02	0	1	64	41	64	0.0000000000000000e+00	-9.2000000000000000e+01	0.0000000000000000e+00	9.8923286753927175e-01
8	1.5625000000000000e-02	0	1	64	42	64	0.0000000000000000e+00	-8.8000000000000000e+01	0.0000000000000000e+00	9.8874898480722384e-01
8	1.5625000000000000e-02	0	1	64	43	64	0.0000000000000000e+00	-8.4000000000000000e+01	0.0000000000000000e+00	9.8821963653121336e-01
8	1.5625000000000000e-02	0	1	64	44	64	0.0000000000000000e+00	-8.0000000000000000e+01	0.0000000000000000e+00	9.8763811070238161e-01
8	1.5625000000000000e-02	0	1	64	45	64	0.0000000000000000e+00	-7.6000000000000000e+01	0.0000000000000000e+00	9.8699630841043640e-01
8	1.5625000000000000e-02	0	1	64	46	64	0.0000000000000000e+00	-7.2000000000000000e+01	0.0000000000000000e+00	9.8628436689926580e-01
8	1.5625000000000000e-02	0	1	64	47	64	0.0000000000000000e+00	-6.8000000000000000e+01	0.0000000000000000e+00	9.8549015291148612e-01
8	1.5625000000000000e-02	0	1	64	48	64	0.0000000000000000e+00	-6.4000000000000000e+01	0.0000000000000000e+00	9.8459857121655148e-01
8	1.5625000000000000e-02	0	1	64	49	64	0.0000000000000000e+00	-6.0000000000000000e+01	0.0000000000000000e+00	9.8359060480064830e-01
8	1.5625000000000000e-02	0	1	64	50	64	0.0000000000000000e+00	-5.6000000000000000e+01	0.0000000000000000e+00	9.8244195724035821e-01
8	1.5625000000000000e-02	0	1	64	51	64	0.0000000000000000e+00	-5.2000000000000000e+01	0.0000000000000000e+00	9.8112109132164527e-01
8	1.5625000000000000e-02	0	1	64	52	64	0.0000000000000000e+00	-4.8000000000000000e+01	0.0000000000000000e+00	9.7958632688908243e-01
8	1.5625000000000000e-02	0	1	64	53	64	0.0000000000000000e+00	-4.4000000000000000e+01	0.0000000000000000e+00	9.7778142826652514e-01
8	1.5625000000000000e-02	0	1	64	54	64	0.0000000000000000e+00	-4.0000000000000000e+01	0.0000000000000000e+00	9.7562868199759556e-01
8	1.5625000000000000e-02	0	1	64	55	64	0.0000000000000000e+00	-3.6000000000000000e+01	0.0000000000000000e+00	9.7301763553566956e-01
8	1.5625000000000000e-02	0	1	64	56	64	0.0000000000000000e+00	-3.2000000000000000e+01	0.0000000000000000e+00	9.6978597575104653e-01
8	1.5625000000000000e-02	0	1	64	57	64	0.0000000000000000e+00	-2.8000000000000000e+01	0.0000000000000000e+00	9.6568535326924099e-01
8	1.5625000000000000e-02	0	1	64	58	64	0.0000000000000000e+00	-2.4000000000000000e+01	0.0000000000000000e+00	9.6031634734983140e-01
8	1.5625000000000000e-02	0	1	64	59	64	0.0000000000000000e+00	-2.0000000000000000e+01	0.0000000000000000e+00	9.5299453184652261e-01
8	1.5625000000000000e-02	0	1	64	60	64	0.0000000000000000e+00	-1.6000000000000000e+01	0.0000000000000000e+00	9.4244449156937204e-01
8	1.5625000000000000e-02	0	1	64	61	64	0.0000000000000000e+00	-1.2000000000000000e+01	0.0000000000000000e+00	9.2599225986297773e-01
8	1.5625000000000000e-02	0	1	64	62	64	0.0000000000000000e+00	-8.0000000000000000e+00	0.0000000000000000e+00	8.9693232085654129e-01
8	1.5625000000000000e-02	0	1	64	63	64	0.0000000000000000e+00	-4.0000000000000000e+00	0.0000000000000000e+00	8.3345579467625186e-01
8	1.5625000000000000e-02	0	1	64	64	64	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	7.2174843015708467e-01
8	1.5625000000000000e-02	0	1	64	65	64	0.0000000000000000e+00	4.0000000000000000e+00	0.0000000000000000e+00	8.3345579467625186e-01
8	1.5625000000000000e-02	0	1	64	66	64	0.0000000000000000e+00	8.0000000000000000e+00	0.0000000000000000e+00	8.9693232085654129e-01
8	1.5625000000000000e-02	0	1	64	67	64	0.0000000000000000e+00	1.2000000000000000e+01	0.0000000000000000e+00	9.2599225986297773e-01
8	1.5625000000000000e-02	0	1	64	68	64	0.0000000000000000e+00	1.6000000000000000e+01	0.0000000000000000e+00	9.4244449156937204e-01
8	1.5625000000000000e-02	0	1	64	69	64	0.0000000000000000e+00	2.0000000000000000e+01	0.0000000000000000e+00	9.5299453184652261e-01
8	1.5625000000000000e-02	0	1	64	70	64	0.0000000000000000e+00	2.4000000000000000e+01	0.0000000000000000e+00	9.6031634734983140e-01
8	1.5625000000000000e-02	0	1	64	71	64	0.0000000000000000e+00	2.8000000000000000e+01	0.0000000000000000e+00	9.6568535326924099e-01
8	1.5625000000000000e-02	0	1	64	72	64	0.0000000000000000e+00	3.2000000000000000e+01	0.0000000000000000e+00	9.6978597575104653e-01
8	1.5625000000000000e-02	0	1	64	73	64	0.0000000000000000e+00	3.6000000000000000e+01	0.0000000000000000e+00	9.7301763553566956e-01
8	1.5625000000000000e-02	0	1	64	74	64	0.0000000000000000e+00	4.0000000000000000e+01	0.0000000000000000e+00	9.7562868199759556e-01
8	1.5625000000000000e-02	0	1	64	75	64	0.0000000000000000e+00	4.4000000000000000e+01	0.0000000000000000e+00	9.7778142826652514e-01
8	1.5625000000000000e-02	0	1	64	76	64	0.0000000000000000e+00	4.8000000000000000e+01	0.0000000000000000e+00	9.7958632688908243e-01
8	1.5625000000000000e-02	0	1	64	77	64	0.0000000000000000e+00	5.2000000000000000e+01	0.0000000000000000e+00	9.8112109132164527e-01
8	1.5625000000000000e-02	0	1	64	78	64	0.0000000000000000e+00	5.6000000000000000e+01	0.0000000000000000e+00	9.8244195724035821e-01
8	1.5625000000000000e-02	0	1	64	79	64	0.0000000000000000e+00	6.0000000000000000e+01	0.0000000000000000e+00	9.8359060480064830e-01
8	1.5625000000000000e-02	0	1	64	80	64	0.0000000000000000e+00	6.4000000000000000e+01	0.0000000000000000e+00	9.8459857121655148e-01
8	1.5625000000000000e-02	0	1	64	81	64	0.0000000000000000e+00	6.8000000000000000e+01	0.0000000000000000e+00	9.8549015291148612e-01
8	1.5625000000000000e-02	0	1	64	82	64	0.0000000000000000e+00	7.2000000000000000e+01	0.0000000000000000e+00	9.8628436689926580e-01
8	1.5625000000000000e-02	0	1	64	83	64	0.0000000000000000e+00	7.6000000000000000e+01	0.0000000000000000e+00	9.8699630841043640e-01
8	1.5625000000000000e-02	0	1	64	84	64	0.0000000000000000e+00	8.0000000000000000e+01	0.0000000000000000e+00	9.8763811070238161e-01
8	1.5625000000000000e-02	0	1	64	85	64	0.0000000000000000e+00	8.4000000000000000e+01	0.0000000000000000e+00	9.8821963653121336e-01
8	1.5625000000000000e-02	0	1	64	86	64	0.0000000000000000e+00	8.8000000000000000e+01	0.0000000000000000e+00	9.8874898480722384e-01
8	1.5625000000000000e-02	0	1	64	87	64	0.0000000000000000e+00	9.2000000000000000e+01	0.0000000000000000e+00	9.8923286753927175e-01
8	1.5625000000000000e-02	0	1	64	88	64	0.0000000000000000e+00	9.6000000000000000e+01	0.0000000000000000e+00	9.8967689418318949e-01
8	1.5625000000000000e-02	0	1	64	89	64	0.0000000000000000e+00	1.0000000000000000e+02	0.0000000000000000e+00	9.9008578886068166e-01
8	1.5625000000000000e-02	0	1	64	90	64	0.0000000000000000e+00	1.0400000000000000e+02	0.0000000000000000e+00	9.9046355822060606e-01
8	1.5625000000000000e-02	0	1	64	91	64	0.0000000000000000e+00	1.0800000000000000e+02	0.0000000000000000e+00	9.9081362253806415e-01
8	1.5625000000000000e-02	0	1	64	92	64	0.0000000000000000e+00	1.1200000000000000e+02	0.0000000000000000e+00	9.9113891910557106e-01
8	1.5625000000000000e-02	0	1	64	93	64	0.0000000000000000e+00	1.1600000000000000e+02	0.0000000000000000e+00	9.9144198451057042e-01
8	1.5625000000000000e-02	0	1	64	94	64	0.0000000000000000e+00	1.2000000000000000e+02	0.0000000000000000e+00	9.9172502066026091e-01
8	1.5625000000000000e-02	0	1	64	95	64	0.0000000000000000e+00	1.2400000000000000e+02	0.0000000000000000e+00	9.9198994817743835e-01
8	1.5625000000000000e-02	0	1	64	96	64	0.0000000000000000e+00	1.2800000000000000e+02	0.0000000000000000e+00	9.9223844989576282e-01
8	1.5625000000000000e-02	0	1	64	97	64	0.0000000000000000e+00	1.3200000000000000e+02	0.0000000000000000e+00	9.9247200524787793e-01
8	1.5625000000000000e-02	0	1	64	98	64	0.0000000000000000e+00	1.3600000000000000e+02	0.0000000000000000e+00	9.9269192613244461e-01
8	1.5625000000000000e-02	0	1	64	99	64	0.0000000000000000e+00	1.4000000000000000e+02	0.0000000000000000e+00	9.9289936765157338e-01
8	1.5625000000000000e-02	0	2	128	93	128	0.0000000000000000e+00	-7.0000000000000000e+01	0.0000000000000000e+00	9.8589840674784046e-01
8	1.5625000000000000e-02	0	2	128	94	128	0.0000000000000000e+00	-6.8000000000000000e+01	0.0000000000000000e+00	9.8549015291148612e-01
8	1.5625000000000000e-02	0	2	128	95	128	0.0000000000000000e+00	-6.6000000000000000e+01	0.0000000000000000e+00	9.8505761376429757e-01
8	1.5625000000000000e-02	0	2	128	96	128	0.0000000000000000e+00	-6.4000000000000000e+01	0.0000000000000000e+00	9.8459857121655148e-01
8	1.5625000000000000e-02	0	2	128	97	128	0.0000000000000000e+00	-6.2000000000000000e+01	0.0000000000000000e+00	9.8411051149642681e-01
8	1.5625000000000000e-02	0	2	128	98	128	0.0000000000000000e+00	-6.0000000000000000e+01	0.0000000000000000e+00	9.8359060480064830e-01
8	1.5625000000000000e-02	0	2	128	99	128	0.0000000000000000e+00	-5.8000000000000000e+01	0.0000000000000000e+00	9.8303563918568970e-01
8	1.5625000000000000e-02	0	2	128	100	128	0.0000000000000000e+00	-5.6000000000000000e+01	0.0000000000000000e+00	9.8244195724035821e-01
8	1.5625000000000000e-02	0	2	128	101	128	0.0000000000000000e+00	-5.4000000000000000e+01	0.0000000000000000e+00	9.8180537636028931e-01
8	1.5625000000000000e-02	0	2	128	102	128	0.0000000000000000e+00	-5.2000000000000000e+01	0.0000000000000000e+00	9.8112109132164527e-01
8	1.5625000000000000e-02	0	2	128	103	128	0.0000000000000000e+00	-5.0000000000000000e+01	0.0000000000000000e+00	9.8038355441478775e-01
8	1.5625000000000000e-02	0	2	128	104	128	0.0000000000000000e+00	-4.8000000000000000e+01	0.0000000000000000e+00	9.7958632688908243e-01
8	1.5625000000000000e-02	0	2	128	105	128	0.0000000000000000e+00	-4.6000000000000000e+01	0.0000000000000000e+00	9.7872189339716786e-01
8	1.5625000000000000e-02	0	2	128	106	128	0.0000000000000000e+00	-4.4000000000000000e+01	0.0000000000000000e+00	9.7778142826652514e-01
8	1.5625000000000000e-02	0	2	128	107	128	0.0000000000000000e+00	-4.2000000000000000e+01	0.0000000000000000e+00	9.7675449841221795e-01
8	1.5625000000000000e-02	0	2	128	108	128	0.0000000000000000e+00	-4.0000000000000000e+01	0.0000000000000000e+00	9.7562868199759556e-01
8	1.5625000000000000e-02	0	2	128	109	128	0.0000000000000000e+00	-3.8000000000000000e+01	0.0000000000000000e+00	9.7438907371904648e-01
8	1.5625000000000000e-02	0	2	128	110	128	0.0000000000000000e+00	-3.6000000000000000e+01	0.0000000000000000e+00	9.7301763553566956e-01
8	1.5625000000000000e-02	0	2	128	111	128	0.0000000000000000e+00	-3.4000000000000000e+01	0.0000000000000000e+00	9.7149233370678456e-01
8	1.5625000000000000e-02	0	2	128	112	128	0.0000000000000000e+00	-3.2000000000000000e+01	0.0000000000000000e+00	9.6978597575104653e-01
8	1.5625000000000000e-02	0	2	128	113	128	0.0000000000000000e+00	-3.0000000000000000e+01	0.0000000000000000e+00	9.6786461871567719e-01
8	1.5625000000000000e-02	0	2	128	114	128	0.0000000000000000e+00	-2.8000000000000000e+01	0.0000000000000000e+00	9.6568535326924099e-01
8	1.5625000000000000e-02	0	2	128	115	128	0.0000000000000000e+00	-2.6000000000000000e+01	0.0000000000000000e+00	9.6319315938602623e-01
8	1.5625000000000000e-02	0	2	128	116	128	0.0000000000000000e+00	-2.4000000000000000e+01	0.0000000000000000e+00	9.6031634734983140e-01
8	1.5625000000000000e-02	0	2	128	117	128	0.0000000000000000e+00	-2.2000000000000000e+01	0.0000000000000000e+00	9.5695978314364882e-01
8	1.5625000000000000e-02	0	2	128	118	128	0.0000000000000000e+00	-2.0000000000000000e+01	0.0000000000000000e+00	9.5299453184652261e-01
8	1.5625000000000000e-02	0	2	128	119	128	0.0000000000000000e+00	-1.8000000000000000e+01	0.0000000000000000e+00	9.4824149132257107e-01
8	1.5625000000000000e-02	0	2	128	120	128	0.0000000000000000e+00	-1.6000000000000000e+01	0.0000000000000000e+00	9.4244449156937204e-01
8	1.5625000000000000e-02	0	2	128	121	128	0.0000000000000000e+00	-1.4000000000000000e+01	0.0000000000000000e+00	9.3522394060302150e-01
8	1.5625000000000000e-02	0	2	128	122	128	0.0000000000000000e+00	-1.2000000000000000e+01	0.0000000000000000e+00	9.2599225986297773e-01
8	1.5625000000000000e-02	0	2	128	123	128	0.0000000000000000e+00	-1.0000000000000000e+01	0.0000000000000000e+00	9.1378878201474156e-01
8	1.5625000000000000e-02	0	2	128	124	128	0.0000000000000000e+00	-8.0000000000000000e+00	0.0000000000000000e+00	8.9693232085654129e-01
8	1.5625000000000000e-02	0	2	128	125	128	0.0000000000000000e+00	-6.0000000000000000e+00	0.0000000000000000e+00	8.7224530503189091e-01
8	1.5625000000000000e-02	0	2	128	126	128	0.0000000000000000e+00	-4.0000000000000000e+00	0.0000000000000000e+00	8.3345579467625186e-01
8	1.5625000000000000e-02	0	2	128	127	128	0.0000000000000000e+00	-2.0000000000000000e+00	0.0000000000000000e+00	7.7185649299541237e-01
8	1.5625000000000000e-02	0	2	128	128	128	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	7.2174843015708467e-01
8	1.5625000000000000e-02	0	2	128	129	128	0.0000000000000000e+00	2.0000000000000000e+00	0.0000000000000000e+00	7.7185649299541237e-01
8	1.5625000000000000e-02	0	2	128	130	128	0.0000000000000000e+00	4.0000000000000000e+00	0.0000000000000000e+00	8.3345579467625186e-01
8	1.5625000000000000e-02	0	2	128	131	128	0.0000000000000000e+00	6.0000000000000000e+00	0.0000000000000000e+00	8.7224530503189091e-01
8	1.5625000000000000e-02	0	2	128	132	128	0.0000000000000000e+00	8.0000000000000000e+00	0.0000000000000000e+00	8.9693232085654129e-01
8	1.5625000000000000e-02	0	2	128	133	128	0.0000000000000000e+00	1.0000000000000000e+01	0.0000000000000000e+00	9.1378878201474156e-01
8	1.5625000000000000e-02	0	2	128	134	128	0.0000000000000000e+00	1.2000000000000000e+01	0.0000000000000000e+00	9.2599225986297773e-01
8	1.5625000000000000e-02	0	2	128	135	128	0.0000000000000000e+00	1.4000000000000000e+01	0.0000000000000000e+00	9.3522394060302150e-01
8	1.5625000000000000e-02	0	2	128	136	128	0.0000000000000000e+00	1.6000000000000000e+01	0.0000000000000000e+00	9.4244449156937204e-01
8	1.5625000000000000e-02	0	2	128	137	128	0.0000000000000000e+00	1.8000000000000000e+01	0.0000000000000000e+00	9.4824149132257107e-01
8	1.5625000000000000e-02	0	2	128	138	128	0.0000000000000000e+00	2.0000000000000000e+01	0.0000000000000000e+00	9.5299453184652261e-01
8	1.5625000000000000e-02	0	2	128	139	128	0.0000000000000000e+00	2.2000000000000000e+01	0.0000000000000000e+00	9.5695978314364882e-01
8	1.5625000000000000e-02	0	2	128	140	128	0.0000000000000000e+00	2.4000000000000000e+01	0.0000000000000000e+00	9.6031634734983140e-01
8	1.5625000000000000e-02	0	2	128	141	128	0.0000000000000000e+00	2.6000000000000000e+01	0.0000000000000000e+00	9.6319315938602623e-01
