# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:alpha
8	1.5625000000000000e-02	0	0	12	32	32	-1.6000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9377333462478357e-01
8	1.5625000000000000e-02	0	0	13	32	32	-1.5200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9344654620996919e-01
8	1.5625000000000000e-02	0	0	14	32	32	-1.4400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9308351031277120e-01
8	1.5625000000000000e-02	0	0	15	32	32	-1.3600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9267783224331885e-01
8	1.5625000000000000e-02	0	0	16	32	32	-1.2800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9222151625630384e-01
8	1.5625000000000000e-02	0	0	17	32	32	-1.2000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9170442985257845e-01
8	1.5625000000000000e-02	0	0	18	32	32	-1.1200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9111353696276661e-01
8	1.5625000000000000e-02	0	0	19	32	32	-1.0400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9043177425958395e-01
8	1.5625000000000000e-02	0	0	20	32	32	-9.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8963635972550645e-01
8	1.5625000000000000e-02	0	0	21	32	32	-8.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8869616631279023e-01
8	1.5625000000000000e-02	0	0	22	32	32	-8.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8756749272494848e-01
8	1.5625000000000000e-02	0	0	23	32	32	-7.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8618695123155764e-01
8	1.5625000000000000e-02	0	0	24	32	32	-6.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8445886027267904e-01
8	1.5625000000000000e-02	0	0	25	32	32	-5.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8223137958661477e-01
8	1.5625000000000000e-02	0	0	26	32	32	-4.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7924734470855035e-01
8	1.5625000000000000e-02	0	0	27	32	32	-4.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7503067570195268e-01
8	1.5625000000000000e-02	0	0	28	32	32	-3.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6857615081431792e-01
8	1.5625000000000000e-02	0	0	29	32	32	-2.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.5723078479683565e-01
8	1.5625000000000000e-02	0	0	30	32	32	-1.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.2926065179516426e-01
8	1.5625000000000000e-02	0	0	31	32	32	-8.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.2500357049685880e-01
8	1.5625000000000000e-02	0	0	32	32	32	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	7.2174843015708467e-01
8	1.5625000000000000e-02	0	0	33	32	32	8.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.6194506988169184e-01
8	1.5625000000000000e-02	0	0	34	32	32	1.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.3655222312619313e-01
8	1.5625000000000000e-02	0	0	35	32	32	2.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.5835796621520120e-01
8	1.5625000000000000e-02	0	0	36	32	32	3.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6890955129161893e-01
8	1.5625000000000000e-02	0	0	37	32	32	4.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7516357044889279e-01
8	1.5625000000000000e-02	0	0	38	32	32	4.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7931059397877429e-01
8	1.5625000000000000e-02	0	0	39	32	32	5.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8226527785048157e-01
8	1.5625000000000000e-02	0	0	40	32	32	6.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8447864920520378e-01
8	1.5625000000000000e-02	0	0	41	32	32	7.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8619927464428436e-01
8	1.5625000000000000e-02	0	0	42	32	32	8.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8757556559957338e-01
8	1.5625000000000000e-02	0	0	43	32	32	8.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8870167480807070e-01
8	1.5625000000000000e-02	0	0	44	32	32	9.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8964024669473960e-01
8	1.5625000000000000e-02	0	0	45	32	32	1.0400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9043459522056998e-01
8	1.5625000000000000e-02	0	0	46	32	32	1.1200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9111563378038736e-01
8	1.5625000000000000e-02	0	0	47	32	32	1.2000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9170602080083403e-01
8	1.5625000000000000e-02	0	0	48	32	32	1.2800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9222274516881193e-01
8	1.5625000000000000e-02	0	0	49	32	32	1.3600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9267879653134417e-01
8	1.5625000000000000e-02	0	0	50	32	32	1.4400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9308427754892825e-01
8	1.5625000000000000e-02	0	0	51	32	32	1.5200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9344716427146951e-01
8	1.5625000000000000e-02	0	0	52	32	32	1.6000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9377383807927488e-01
8	1.5625000000000000e-02	0	0	53	32	32	1.6800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9406946547463337e-01
8	1.5625000000000000e-02	0	0	54	32	32	1.7600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9433827421090859e-01
8	1.5625000000000000e-02	0	0	55	32	32	1.8400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9458375734723703e-01
8	1.5625000000000000e-02	0	0	56	32	32	1.9200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9480882627107892e-01
8	1.5625000000000000e-02	0	0	57	32	32	2.0000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9501592698843444e-01
8	1.5625000000000000e-02	0	0	58	32	32	2.0800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9520712957679058e-01
8	1.5625000000000000e-02	0	0	59	32	32	2.1600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9538419776140197e-01
8	1.5625000000000000e-02	0	0	60	32	32	2.2400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9554864358534367e-01
8	1.5625000000000000e-02	0	0	61	32	32	2.3200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9570177077171140e-01
8	1.5625000000000000e-02	0	0	62	32	32	2.4000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9584470887806498e-01
8	1.5625000000000000e-02	0	0	63	32	32	2.4800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9597844619819675e-01
8	1.5625000000000000e-02	0	0	64	32	32	2.5600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9610383212793452e-01
8	1.5625000000000000e-02	0	0	65	32	32	2.6400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9610383212793452e-01
8	1.5625000000000000e-02	0	0	66	32	32	2.7200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9610383212793452e-01
8	1.5625000000000000e-02	0	0	67	32	32	2.8000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9610383212793452e-01
8	1.5625000000000000e-02	0	1	29	64	64	-1.4000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9288645748120608e-01
8	1.5625000000000000e-02	0	1	30	64	64	-1.3600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9267783224331885e-01
8	1.5625000000000000e-02	0	1	31	64	64	-1.3200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9245657820440569e-01
8	1.5625000000000000e-02	0	1	32	64	64	-1.2800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9222151625630384e-01
8	1.5625000000000000e-02	0	1	33	64	64	-1.2400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9197130503006459e-01
8	1.5625000000000000e-02	0	1	34	64	64	-1.2000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9170442985257845e-01
8	1.5625000000000000e-02	0	1	35	64	64	-1.1600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9141916491499094e-01
8	1.5625000000000000e-02	0	1	36	64	64	-1.1200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9111353696276661e-01
8	1.5625000000000000e-02	0	1	37	64	64	-1.0800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9078527916982728e-01
8	1.5625000000000000e-02	0	1	38	64	64	-1.0400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9043177425958395e-01
8	1.5625000000000000e-02	0	1	39	64	64	-1.0000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9004998382050624e-01
8	1.5625000000000000e-02	0	1	40	64	64	-9.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8963635972550645e-01
8	1.5625000000000000e-02	0	1	41	64	64	-9.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8918673211163133e-01
8	1.5625000000000000e-02	0	1	42	64	64	-8.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8869616631279023e-01
8	1.5625000000000000e-02	0	1	43	64	64	-8.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8815877816278308e-01
8	1.5625000000000000e-02	0	1	44	64	64	-8.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8756749272494848e-01
8	1.5625000000000000e-02	0	1	45	64	64	-7.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8691372499690511e-01
8	1.5625000000000000e-02	0	1	46	64	64	-7.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8618695123155764e-01
8	1.5625000000000000e-02	0	1	47	64	64	-6.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8537412409452863e-01
8	1.5625000000000000e-02	0	1	48	64	64	-6.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8445886027267904e-01
8	1.5625000000000000e-02	0	1	49	64	64	-6.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8342028875373633e-01
8	1.5625000000000000e-02	0	1	50	64	64	-5.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8223137958661477e-01
8	1.5625000000000000e-02	0	1	51	64	64	-5.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8085645259682874e-01
8	1.5625000000000000e-02	0	1	52	64	64	-4.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7924734470855035e-01
8	1.5625000000000000e-02	0	1	53	64	64	-4.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7733728808681786e-01
8	1.5625000000000000e-02	0	1	54	64	64	-4.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7503067570195268e-01
8	1.5625000000000000e-02	0	1	55	64	64	-3.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7218495247599823e-01
8	1.5625000000000000e-02	0	1	56	64	64	-3.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6857615081431792e-01
8	1.5625000000000000e-02	0	1	57	64	64	-2.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6382658389047271e-01
8	1.5625000000000000e-02	0	1	58	64	64	-2.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.5723078479683565e-01
8	1.5625000000000000e-02	0	1	59	64	64	-2.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.4723898412176022e-01
8	1.5625000000000000e-02	0	1	60	64	64	-1.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.2926065179516426e-01
8	1.5625000000000000e-02	0	1	61	64	64	-1.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	8.7434652545056502e-01
8	1.5625000000000000e-02	0	1	62	64	64	-8.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.2500357049685880e-01
8	1.5625000000000000e-02	0	1	63	64	64	-4.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.5677208816057893e-01
8	1.5625000000000000e-02	0	1	64	64	64	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	7.2174843015708467e-01
8	1.5625000000000000e-02	0	1	65	64	64	4.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	6.3253772251079932e-01
8	1.5625000000000000e-02	0	1	66	64	64	8.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.6194506988169184e-01
8	1.5625000000000000e-02	0	1	67	64	64	1.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.1346229790917721e-01
8	1.5625000000000000e-02	0	1	68	64	64	1.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.3655222312619313e-01
8	1.5625000000000000e-02	0	1	69	64	64	2.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.4976430070211415e-01
8	1.5625000000000000e-02	0	1	70	64	64	2.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.5835796621520120e-01
8	1.5625000000000000e-02	0	1	71	64	64	2.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6440992309454998e-01
8	1.5625000000000000e-02	0	1	72	64	64	3.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6890955129161893e-01
8	1.5625000000000000e-02	0	1	73	64	64	3.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7238973724030742e-01
8	1.5625000000000000e-02	0	1	74	64	64	4.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7516357044889279e-01
8	1.5625000000000000e-02	0	1	75	64	64	4.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7742736368237737e-01
8	1.5625000000000000e-02	0	1	76	64	64	4.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7931059397877429e-01
8	1.5625000000000000e-02	0	1	77	64	64	5.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8090218680738350e-01
8	1.5625000000000000e-02	0	1	78	64	64	5.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8226527785048157e-01
8	1.5625000000000000e-02	0	1	79	64	64	6.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8344595222280684e-01
8	1.5625000000000000e-02	0	1	80	64	64	6.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8447864920520378e-01
8	1.5625000000000000e-02	0	1	81	64	64	6.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8538963012952874e-01
8	1.5625000000000000e-02	0	1	82	64	64	7.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8619927464428436e-01
8	1.5625000000000000e-02	0	1	83	64	64	7.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8692364316133219e-01
8	1.5625000000000000e-02	0	1	84	64	64	8.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8757556559957338e-01
8	1.5625000000000000e-02	0	1	85	64	64	8.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8816541612184183e-01
8	1.5625000000000000e-02	0	1	86	64	64	8.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8870167480807070e-01
8	1.5625000000000000e-02	0	1	87	64	64	9.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8919134170891609e-01
8	1.5625000000000000e-02	0	1	88	64	64	9.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8964024669473960e-01
8	1.5625000000000000e-02	0	1	89	64	64	1.0000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9005328449711472e-01
8	1.5625000000000000e-02	0	1	90	64	64	1.0400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9043459522056998e-01
8	1.5625000000000000e-02	0	1	91	64	64	1.0800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9078770454914755e-01
8	1.5625000000000000e-02	0	1	92	64	64	1.1200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9111563378038736e-01
8	1.5625000000000000e-02	0	1	93	64	64	1.1600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9142098700668779e-01
8	1.5625000000000000e-02	0	1	94	64	64	1.2000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9170602080083403e-01
8	1.5625000000000000e-02	0	1	95	64	64	1.2400000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9197270037299745e-01
8	1.5625000000000000e-02	0	1	96	64	64	1.2800000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9222274516881193e-01
8	1.5625000000000000e-02	0	1	97	64	64	1.3200000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9245766480638631e-01
8	1.5625000000000000e-02	0	1	98	64	64	1.3600000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9267879653134417e-01
8	1.5625000000000000e-02	0	1	99	64	64	1.4000000000000000e+02	0.0000000000000000e+00	0.0000000000000000e+00	9.9288731622138349e-01
8	1.5625000000000000e-02	0	2	93	128	128	-7.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8579222660784915e-01
8	1.5625000000000000e-02	0	2	94	128	128	-6.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8537412409452863e-01
8	1.5625000000000000e-02	0	2	95	128	128	-6.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8493047644218490e-01
8	1.5625000000000000e-02	0	2	96	128	128	-6.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8445886027267904e-01
8	1.5625000000000000e-02	0	2	97	128	128	-6.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8395650876978868e-01
8	1.5625000000000000e-02	0	2	98	128	128	-6.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8342028875373633e-01
8	1.5625000000000000e-02	0	2	99	128	128	-5.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8284661698521214e-01
8	1.5625000000000000e-02	0	2	100	128	128	-5.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8223137958661477e-01
8	1.5625000000000000e-02	0	2	101	128	128	-5.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8156982854656305e-01
8	1.5625000000000000e-02	0	2	102	128	128	-5.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8085645259682874e-01
8	1.5625000000000000e-02	0	2	103	128	128	-5.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.8008481460795649e-01
8	1.5625000000000000e-02	0	2	104	128	128	-4.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7924734470855035e-01
8	1.5625000000000000e-02	0	2	105	128	128	-4.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7833507407878439e-01
8	1.5625000000000000e-02	0	2	106	128	128	-4.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7733728808681786e-01
8	1.5625000000000000e-02	0	2	107	128	128	-4.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7624106797296883e-01
8	1.5625000000000000e-02	0	2	108	128	128	-4.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7503067570195268e-01
8	1.5625000000000000e-02	0	2	109	128	128	-3.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7368671354861436e-01
8	1.5625000000000000e-02	0	2	110	128	128	-3.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7218495247599823e-01
8	1.5625000000000000e-02	0	2	111	128	128	-3.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.7049466032138076e-01
8	1.5625000000000000e-02	0	2	112	128	128	-3.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6857615081431792e-01
8	1.5625000000000000e-02	0	2	113	128	128	-3.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6637707391121264e-01
8	1.5625000000000000e-02	0	2	114	128	128	-2.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6382658389047271e-01
8	1.5625000000000000e-02	0	2	115	128	128	-2.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6082573986512909e-01
8	1.5625000000000000e-02	0	2	116	128	128	-2.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.5723078479683565e-01
8	1.5625000000000000e-02	0	2	117	128	128	-2.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.5282187427825948e-01
8	1.5625000000000000e-02	0	2	118	128	128	-2.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.4723898412176022e-01
8	1.5625000000000000e-02	0	2	119	128	128	-1.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.3983350195231707e-01
8	1.5625000000000000e-02	0	2	120	128	128	-1.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.2926065179516426e-01
8	1.5625000000000000e-02	0	2	121	128	128	-1.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.1203006916165452e-01
8	1.5625000000000000e-02	0	2	122	128	128	-1.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	8.7434652545056502e-01
8	1.5625000000000000e-02	0	2	123	128	128	-1.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	6.0821979801539094e-01
8	1.5625000000000000e-02	0	2	124	128	128	-8.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.2500357049685880e-01
8	1.5625000000000000e-02	0	2	125	128	128	-6.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.6469410918248335e-01
8	1.5625000000000000e-02	0	2	126	128	128	-4.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.5677208816057893e-01
8	1.5625000000000000e-02	0	2	127	128	128	-2.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.2036889856886930e-01
8	1.5625000000000000e-02	0	2	128	128	128	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	7.2174843015708467e-01
8	1.5625000000000000e-02	0	2	129	128	128	2.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.4786154578317601e-01
8	1.5625000000000000e-02	0	2	130	128	128	4.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	6.3253772251079932e-01
8	1.5625000000000000e-02	0	2	131	128	128	6.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.0073426585917973e-01
8	1.5625000000000000e-02	0	2	132	128	128	8.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.6194506988169184e-01
8	1.5625000000000000e-02	0	2	133	128	128	1.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	8.9381448810119368e-01
8	1.5625000000000000e-02	0	2	134	128	128	1.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.1346229790917721e-01
8	1.5625000000000000e-02	0	2	135	128	128	1.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.2683617200948121e-01
8	1.5625000000000000e-02	0	2	136	128	128	1.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.3655222312619313e-01
8	1.5625000000000000e-02	0	2	137	128	128	1.8000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.4394405142473226e-01
8	1.5625000000000000e-02	0	2	138	128	128	2.0000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.4976430070211415e-01
8	1.5625000000000000e-02	0	2	139	128	128	2.2000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.5447068591235051e-01
8	1.5625000000000000e-02	0	2	140	128	128	2.4000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.5835796621520120e-01
8	1.5625000000000000e-02	0	2	141	128	128	2.6000000000000000e+01	0.0000000000000000e+00	0.0000000000000000e+00	9.6162476136326969e-01
